filename,style,color_palette,materials,lighting,mood,objects,layout,summary,style_group,mood_group,lighting_group,room_type,is_bedroom
modern_119.jpg,Scandinavian,"white, light wood, green accent","oak wood, linen, concrete, steel",natural soft light from large windows,calm and airy,"bed, nightstand, lamp, window seat, blanket",open space with central seating area,"This room has a Scandinavian design, featuring light wood walls and floors, a white bedding set on a metal frame bed, and a large window offering natural light. The space is cozy yet airy, with a concrete floor adding an industrial touch to the room's overall look.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_131.jpg,Modern Minimalist,"grayscale, white, wood accents","oak wood paneling, natural fiber rugs, acrylic headboard",large windows allowing for natural light to fill the space,calm and serene,"bed, sofa, coffee table, floor lamp, wall art",open floor plan with bedroom integrated into living area,"A modern, minimalist bedroom that feels airy and spacious, with a cozy seating area for relaxation.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_135.jpg,Modern Minimalist,"black, white, wood","walnut, marble, fabric",ambient and task lighting with recessed fixtures,calm and sophisticated,"storage unit, pillow, vase with flowers",linear arrangement of elements to create a modern aesthetic,"This interior design features a modern minimalist style with a monochromatic color palette, using natural and neutral materials. The space is designed for functionality and elegance, with strategic lighting that enhances the aesthetics.",Minimalist,Calm/Serene,Recessed,Bedroom,TRUE
modern_153.jpg,Modern Minimalist,"white, light wood","fabric upholstery, leather headboard, concrete walls",recessed lighting with dimmer switches for ambient and task lighting,calm and serene,"modern-style bed, two nightstands, lounge chair, abstract art","open space design, with a focus on simplicity and functionality",A modern minimalist bedroom that combines clean lines with natural textures to create an elegant and relaxing atmosphere.,Minimalist,Calm/Serene,Recessed,Bedroom,TRUE
modern_17.jpg,Modern,"gray, white, natural wood","wood paneling on walls, wool rug, black leather",ambient light from recessed ceiling fixtures,modern and sleek,"king size bed, wooden nightstands, floor lamps, large potted plant",bedroom with a separate seating area,"A modern bedroom features a king size bed in a room with wood paneling, recessed lighting, a wool rug and a large potted plant. The space includes a separate seating area for relaxation.",Modern,Modern/Sophisticated,Recessed,Bedroom,TRUE
modern_182.jpg,Modern Minimalist,"white, gray, wood","oak wood, linen, steel","soft, natural light from large windows with blackout shades",calm and serene,"bed, nightstand, dresser, floor lamp, chair","modern bedroom with a large window overlooking the city skyline, featuring a simple and functional layout focused on comfort.","This modern bedroom is designed with a minimalist approach, using oak wood for warmth, linen for texture, and steel for a contemporary feel. The room features a large window that allows for natural light to fill the space during daytime hours, while blackout shades provide privacy when needed. The clean lines of the furniture contribute to the calm and serene mood of the room.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_208.jpg,Modern,"black, white, gray","wood, fabric, leather",The room has a modern chandelier and sconces on the wall.,"The mood of the room is sleek, stylish and sexy.","bed, nightstands, chair, wall art",The bedroom has a dark color scheme with an emphasis on luxury.,"This modern bedroom features a black chandelier, tufted headboard, and wall art that gives it a stylish and sophisticated feel.",Modern,Modern/Sophisticated,Pendant/Chandelier,Bedroom,TRUE
modern_23.jpg,Scandinavian,"white, beige, light wood","wood, glass, cloth",natural soft light from large windows and ceiling lights,calm and airy,"desk with two chairs, shelves of decorative objects, bed, floor lamp",open space with central desk and bookcase in front of bed,"A minimalist Scandinavian-style room featuring light wood, glass, and white, creating a calm and airy atmosphere.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_244.jpg,Modern Minimalist,"beige, black, yellow","linen, wood, metal",natural soft light from large windows and a lamp,calm and airy,"bed, wooden dresser, flowers, blue vase",open space with a central bedroom area,"This is a modern minimalist bedroom design featuring a beige color scheme, natural materials and soft lighting that creates a calm and airy mood.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_255.jpg,Minimalist,"white, light wood","wood, linen",natural light from large window,calm and serene,"bed, nightstand, floor lamp, plant",simple open floor plan with bed as focal point,"A modern minimalist bedroom featuring a large window, a simple wooden bed frame, linen materials, and a calm and serene atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_264.jpg,Modern Minimalist,"white, beige, light wood","wood, fabric, metal",natural soft light from large windows and artificial floor lamps,calm and airy,"sofa, coffee table, plant, floor lamp, rugs, couches, pillows",open space with central seating area and panoramic view of the ocean,"This living room is designed in a Modern Minimalist style, featuring light wood tones and white upholstery. The space has large windows that provide ample natural light and a stunning panoramic view of the ocean, creating an airy and serene atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_267.jpg,Modern,"gray, white, black","wood, steel, glass","natural light from large windows, supplemented by recessed ceiling lights and a floor lamp in the corner","clean, calm, and airy","bathtub, shower, vanity with double sinks, hanging artwork above bathtub, bed with gray headboard","open concept bathroom leading to bedroom, with a doorway between the two spaces. The bathroom features a corner layout for efficient use of space.",Unknown,Modern,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_269.jpg,Modern Minimalist,"gray, white, wood","concrete, steel, linen",natural soft light from large windows,calm and airy,"bed, plant, coffee table, chair",open space with central seating area,"This modern bedroom features a minimalist design, natural light from the large windows, and airy spaces for a calming atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_270.jpg,Modern Minimalist,"white, beige, light wood","oak wood, linen, concrete, steel",natural soft light from large windows,calm and airy,"bed, sofa, coffee table, floor lamp, potted plant",open space with central seating area,"This modern minimalist bedroom features a clean, open design with a large window providing natural light. The room is furnished with a sleek, contemporary bed and sofa set, complemented by a coffee table, floor lamp, and potted plant for added greenery.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_28.jpg,Modern Minimalist,"gray, beige, black","wood, fabric, glass",natural light from the windows and artificial light fixtures,clean and serene,"bedroom dresser, storage unit with doors, small bed, dog sitting on a rug",spacious bedroom with ample space for movement,"This is a modern, minimalist bedroom. The color palette consists of gray, beige, and black. Materials used include wood for the dresser, fabric for upholstery, and glass for the windows. The room has a clean and serene mood with natural light from the windows and artificial light fixtures. It features a storage unit with doors, a small bed, and a dog sitting on a rug in front of a window.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
modern_330.jpg,Modern Minimalist,"white, black, gray","wood, leather, fabric","ambient lighting with a soft, warm glow from recessed lighting and lamps.",calm and relaxing,"bed with a tufted headboard, wooden nightstands with built-in drawers, modern artwork above the bed, a geometric floor rug, a statement piece of wall art","a large, open space featuring a bed in the center, surrounded by furniture and decorative elements.",A stylish and modern hotel room with minimalist design elements and a clean color palette.,Minimalist,Calm/Serene,Recessed,Bedroom,TRUE
